"os_id","contribution_date","name","address","country_code","country_name","lat","lng","sector","contributor (list)","number_of_workers","parent_company","processing_type_facility_type_raw","facility_type","processing_type","product_type","is_closed"
"IN20191085DJ8B3","2019-04-18","Indian Design Exports Pvt. Ltd- Unit 4","Survey No. 8/2, Vp Khata, No. 851, Benganur Village, Kasaba Hobli, Bangarpat Taluk, Kolar Bangalore Karnataka India","IN","India",12.9873398,78.20488780000001,"Apparel|Unspecified","Columbia Sportswear Company (CSC Facility List July 2025)|Columbia Sportswear Company (Columbia Facility List July 2025)|A Brand / Retailer|A Brand / Retailer|H&M Group (H&M April 2024 Facilities list)|A Brand / Retailer|Wikirate International e.V. (Gap Inc. Factory List March 2017)|Worldly|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|H&M Group (H&M June 2024 Facilities list)|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|H&M Group (H&M JULY 2024 Facilities list)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Civil Society Organization|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Civil Society Organization|A Multi-Stakeholder Initiative|A Brand / Retailer|H&M Group (H&M Aug 2024 Facilities list)|A Brand / Retailer|A Civil Society Organization|A Brand / Retailer|H&M Group (H&M Oct 2024 Facility list)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Gap Inc. (Gap Inc. Facility List October 2024)|H&M Group (Manufacturing Factories HM 2023)|Gap Inc. (Gap Inc. Facility List April 2023)|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Gap Inc. (Gap Inc. Facility List October 2023)|H&M Group (H&M Group Facilities list October2023)|Wikirate International e.V. (2017 Apparel Suppliers on Wikirate part 4)|H&M Group (H&M November Factory List)|A Brand / Retailer|A Brand / Retailer|H&M Group (H&M January 2024 Facilities list)|Wikirate International e.V. (2020 Apparel Suppliers on Wikirate part 11)|H&M Group (H&M Feb 2024 Facilities list)|A Brand / Retailer|H&M Group (H&M March 2024 Facilities list)|A Brand / Retailer|Gap Inc. (Gap Inc. Facility List April 2024)|H&M Group (H&M Sept 2024 Facility list)|H&M Group (H&M Nov 2024 Facility list)|H&M Group (H&M Dec 2024 Facility list)|Gap Inc. (Gap Inc. Facility List March 2025)","1930|1930|1001-5000|1001-5000|1501-2000|1501-2000|1501-2000|1501-2000|1501-2000|1001-5000|2001-4000|2001-4000|1736|2001-4000|2001-4000|0-5|2001-4000|2001-4000|2001-4000|2001-4000","Indian Designs Exports Pvt Ltd.|Indian Designs Exports Pvt Ltd.|INDIAN DESIGNS EXPORTS PVT LTD.|INDIAN DESIGNS EXPORTS PVT LTD.|INDIAN DESIGNS EXPORTS PVT LTD.|INDIAN DESIGNS EXPORTS PVT LTD.|INDIAN DESIGNS EXPORTS PVT LTD.","Manufacturing| Ironing | Samples |Manufacturing |Assembly | Packing |Manufacturing unit| Sewing|Manufacturing Factory| Finishing | Cutting ","Printing, Product Dyeing and Laundering|Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly|Warehousing / Distribution|Warehousing / Distribution|Final Product Assembly|Final Product Assembly|Final Product Assembly|Printing, Product Dyeing and Laundering|Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly","Finishing|Cutting|Assembly|Sewing|Ironing|Packing|Packing|Assembly|Cutting|Sewing|Finishing|Ironing|Manufacturing|Manufacturing|Manufacturing|Manufacturing|Manufacturing|Manufacturing|Manufacturing|Manufacturing|Manufacturing unit|Manufacturing unit|Manufacturing unit|Manufacturing|Manufacturing unit|Manufacturing|Manufacturing unit|Manufacturing unit|Manufacturing unit|Manufacturing unit","","False"
"IN2019108A5YJKY","2019-04-18","Linea Fashions (India) Private Limited","SDF III, Unit 47-57 & 69-79, Madras Export Processing Zone, Tambaram Chennai Tamil Nadu India","IN","India",13.033842,80.216652,"Apparel","A Brand / Retailer|Wikirate International e.V. (Gap Inc. Factory List March 2017)|A Brand / Retailer|Worldly|A Brand / Retailer|L Brands [Public List] (L Brands Tier 1 Facility List November 2018)","","","","","","","False"
"IN2019108TDZQGS","2019-04-18","Indian Designs Exports Pvt. Ltd.","No 10, Ist Main Road, Lidkar Colony, K.G. Halli Bangalore Karnataka India","IN","India",13.0203886,77.6236361,"Apparel|Unspecified","A Brand / Retailer|A Brand / Retailer|H&M Group (H&M April 2024 Facilities list)|H&M Group (H&M Oct 2024 Facility list)|Wikirate International e.V. (Gap Inc. Factory List March 2017)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|H&M Group (H&M June 2024 Facilities list)|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|H&M Group (H&M JULY 2024 Facilities list)|A Civil Society Organization|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Civil Society Organization|A Multi-Stakeholder Initiative|Wikirate International e.V. (2016 Apparel Suppliers on Wikirate)|H&M Group (H&M Aug 2024 Facilities list)|A Brand / Retailer|A Civil Society Organization|A Brand / Retailer|H&M Group (Processing Factories - H&M Group 2022)|A Multi-Stakeholder Initiative|Fair Factories Clearinghouse (FFC Factory List Oct 2022)|H&M Group (Manufacturing Factories HM 2023)|H&M Group (H&M Processing Factories list from Feb 2023)|A Multi-Stakeholder Initiative|H&M Group (H&M Group Facilities list October2023)|An Auditor / Certification Scheme / Service Provider|H&M Group (H&M November Factory List)|H&M Group (H&M January 2024 Facilities list)|Wikirate International e.V. (2020 Apparel Suppliers on Wikirate part 1)|H&M Group (H&M Feb 2024 Facilities list)|H&M Group (H&M March 2024 Facilities list)|H&M Group (H&M Sept 2024 Facility list)|H&M Group (H&M Nov 2024 Facility list)|H&M Group (H&M Dec 2024 Facility list)|A Civil Society Organization|SLCP (Social & Labor Convergence Program List 2025)","501-1000|501-1000|101-500|101-500|101-500|501-1000|501-1000|501-1000|501-1000|501-1000|501-1000|501-1000|501-1000","","Manufacturing|Manufacturing unit|Manufacturing ","","Manufacturing|Manufacturing|Manufacturing|Manufacturing|Manufacturing|Manufacturing unit|Manufacturing unit|Manufacturing unit|Manufacturing unit|Manufacturing unit|Manufacturing unit|Manufacturing unit|Manufacturing unit","","False"
"IN20191432ZJA8G","2019-05-23","Infiiloom India Private Limited","Gat No. 1231 (Part) Sanaswadi,  Taluka Shirur  District Pune Pune 412208 Maharashtra India","IN","India",18.6828936,74.1092581,"Apparel|Apparel Accessories|Sporting Goods|Textiles|Unspecified","Fruit of the Loom (Fruit of the Loom Facility List June 2025)|A Multi-Stakeholder Initiative|A Civil Society Organization|Partnership for Sustainable Textiles (PST) (PST Aug 2025 - H-P)|adidas (OSHub-Data-Template-adidas-Primary-Jul 2025)|A Civil Society Organization|A Civil Society Organization|Columbia Sportswear Company (CSC Facility List July 2025)|Columbia Sportswear Company (Columbia Facility List July 2025)|A Brand / Retailer|Fairtrade (Fairtrade Facility List June 2024)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|mhibanada (2019 Adidas Supplier List Tier 1 & 2)|mhibanada (2020 Adidas Supplier List Tier 1 & 2)|Fairtrade (Fairtrade Facility Lst May 2023)|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Fairtrade (Fairtrade Facility List Dec 2021)|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|adidas (adidas-Primary Suppliers-Jul 2024)|PUMA (PUMA Facility List 2024)|A Civil Society Organization|Wikirate International e.V.|A Civil Society Organization|A Multi-Stakeholder Initiative|A Brand / Retailer|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|A Brand / Retailer|A Civil Society Organization|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|A Multi-Stakeholder Initiative|Fair Factories Clearinghouse (FFC Factory List Oct 2022)|An Auditor / Certification Scheme / Service Provider|A Brand / Retailer|A Brand / Retailer|Fairtrade (Fairtrade Facility List Jan 2023)|Fairtrade (Fairtrade Facility List Feb 2023)|A Brand / Retailer|An Auditor / Certification Scheme / Service Provider|Fairtrade (Fairtrade Facility List March 23)|Fairtrade (Fairtrade Facility List June 2023)|Fairtrade (Fairtrade Facility List April 2023)|Fairtrade (Fairtrade Facility List April 2023)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Fairtrade (Fairtrade Facility List July 2023)|A Brand / Retailer|adidas (adidas_Primary Suppliers_July 2023)|Fairtrade (Fairtrade facility List August 2023)|Fairtrade (Fairtrade Facility List September 2023)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Fairtrade (Fairtrade Facility list October 2023)|Fairtrade (Fairtrade facility list Nov 2023)|Fairtrade (Fairtrade Facility List for December 2023)|A Brand / Retailer|A Brand / Retailer|Fairtrade (Fairtrade Facility List Jan 2024)|Fairtrade (Fairtrade Facility List Feb 2024)|Fairtrade (Fairtrade Facility List March 2024)|adidas (adidas-Primary Suppliers-Mar 2024)|Wikirate International e.V. (2020 Apparel Suppliers on Wikirate part 10)|A Brand / Retailer|A Brand / Retailer|Fairtrade (Fairtrade Facility List April 2024)|Open Supply Hub Research Team [Public Data]|A Brand / Retailer|Fairtrade (Fairtrade Facility List May 2024)|adidas (adidas-Primary Suppliers-Feb 2025)|A Civil Society Organization|SLCP (Social & Labor Convergence Program List 2025)|Worldwide Responsible Accredited Production (WRAP Facility List 04222025)|PUMA (PUMA Facility List May 2025)|Kmart Australia (Kmart Australia Facility List May 2025)","835|835|816|513|600|1030|1030|1030|501-1000|816|960|501-1000","Infiiloom India Private Limited|Infiiloom India Private Limited|Infiiloom India Private Limited|Infiiloom India Private Limited|Infiiloom India Private Limited|Infiiloom India Private Limited|Infiiloom India Private Limited","Embroidery | Washing|Final Product Assembly| Heat Transfer | Knitting | Packing | Others | Seam seal | Finishing ","Warehousing / Distribution|Printing, Product Dyeing and Laundering|Textile or Material Production|Textile or Material Production|Printing, Product Dyeing and Laundering|Textile or Material Production|Printing, Product Dyeing and Laundering|Printing, Product Dyeing and Laundering|Warehousing / Distribution|Textile or Material Production","Packing|Washing|Embroidery|Knitting|Finishing|Final Product Assembly|Embroidery|Finishing|Washing|Packing|Knitting|Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly","Accessories|Accessories","False"
"IN20191436DF6XG","2019-05-23","Camphor Shoes (India) Private Limited","APIIC Industrial Park  (Apache SEZ Development) Mambatuu Village Ta da Mandal SPSR Nellore District 524401 Andhra Pradesh India","IN","India",13.589216,80.0283415,"Apparel|Footwear|Textiles|Unspecified","A Multi-Stakeholder Initiative|A Civil Society Organization|A Multi-Stakeholder Initiative|A Civil Society Organization|adidas (OSHub-Data-Template-adidas-Primary-Jul 2025)|A Civil Society Organization|Partnership for Sustainable Textiles (PST) (PST Aug 2025 - 0-9, A-G)|A Civil Society Organization|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|mhibanada (2019 Adidas Supplier List Tier 1 & 2)|mhibanada (2019 Adidas Supplier List Tier 1 & 2)|mhibanada (2020 Adidas Supplier List Tier 1 & 2)|mhibanada (2020 Adidas Supplier List Tier 1 & 2)|mhibanada (2018 Adidas Supplier List Tier 1 & 2)|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|adidas (adidas-Primary Suppliers-Jul 2024)|A Civil Society Organization|Wikirate International e.V.|A Civil Society Organization|A Multi-Stakeholder Initiative|A Brand / Retailer|A Civil Society Organization|A Brand / Retailer|adidas (adidas_Primary Suppliers_July 2023)|Wikirate International e.V. (2018 Apparel Suppliers on Wikirate part 2)|Wikirate International e.V. (2020 Apparel Suppliers on Wikirate part 2)|adidas (adidas-Primary Suppliers-Mar 2024)|adidas (adidas-Primary Suppliers-Feb 2025)","1478|606|646|646|863|863","APACHE FOOTWEAR INDIA PRIVATE LIMITED|Apache Footwear India Private Ltd|Apache Footwear India Private Ltd|APACHE FOOTWEAR INDIA PRIVATE LIMITED|APACHE FOOTWEAR INDIA PRIVATE LIMITED","Final Product Assembly","","Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly","","False"
"IN2019143TWEBNF","2019-05-23","Apache Footwear India Private Ltd","APIIC Industrial park, Mambattu Village Tada Mandal, SPSR Nellore District  Tada 0 Andhra Pradesh India","IN","India",13.661886,80.0036922,"Apparel|Footwear|Textiles|Unspecified","A Multi-Stakeholder Initiative|A Civil Society Organization|A Multi-Stakeholder Initiative|A Civil Society Organization|adidas (OSHub-Data-Template-adidas-Wet Process Suppliers-Apr 2025)|A Civil Society Organization|Partnership for Sustainable Textiles (PST) (PST Aug 2025 - 0-9, A-G)|A Civil Society Organization|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|mhibanada (2019 Adidas Supplier List Tier 1 & 2)|mhibanada (2020 Adidas Supplier List Tier 1 & 2)|mhibanada (2018 Adidas Supplier List Tier 1 & 2)|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|adidas (adidas-Wet Process Suppliers-Apr 2024)|A Civil Society Organization|Wikirate International e.V.|A Civil Society Organization|A Multi-Stakeholder Initiative|A Brand / Retailer|A Civil Society Organization|A Brand / Retailer|adidas (adidas_Primary Suppliers_July 2023)|Wikirate International e.V. (2020 Apparel Suppliers on Wikirate part 2)|adidas (adidas-Primary Suppliers-Mar 2024)|adidas (adidas-Wet Process Suppliers-Oct 2023)|adidas (adidas-Wet Process Suppliers-Oct 2024)","9284|9920|10084","Apache Footwear Ltd.|Apache Footwear Ltd.","Final Product Assembly","","Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly","","False"
"IN2019143Z9VT4C","2019-05-23","MaxKing (India) Footwear Private Limited","MaxKing (India) Footwear Private Limited,  Mambattu Village, Tada Mandal, SPSR Nellore District   Nellore 524401 Andhra Pradesh India","IN","India",13.6560007,79.99138169999999,"Apparel|Footwear|Textiles|Unspecified","A Multi-Stakeholder Initiative|A Civil Society Organization|Partnership for Sustainable Textiles (PST) (PST Aug 2025 - H-P)|adidas (OSHub-Data-Template-adidas-Primary-Jul 2025)|A Civil Society Organization|A Civil Society Organization|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|mhibanada (2019 Adidas Supplier List Tier 1 & 2)|mhibanada (2020 Adidas Supplier List Tier 1 & 2)|mhibanada (2018 Adidas Supplier List Tier 1 & 2)|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|adidas (adidas-Primary Suppliers-Jul 2024)|A Civil Society Organization|Wikirate International e.V.|A Multi-Stakeholder Initiative|A Brand / Retailer|A Multi-Stakeholder Initiative|Fair Factories Clearinghouse (FFC Factory List Oct 2022)|A Brand / Retailer|adidas (adidas_Primary Suppliers_July 2023)|Wikirate International e.V. (2020 Apparel Suppliers on Wikirate part 2)|adidas (adidas-Primary Suppliers-Mar 2024)|adidas (adidas-Primary Suppliers-Feb 2025)","992|623|23|530|530|530","Apache Footwear Ltd.|Apache Footwear Ltd.|Apache Footwear Ltd.|Apache Footwear Ltd.|Apache Footwear Ltd.","Final Product Assembly","","Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly","","False"
"IN20191563GAH2Z","2019-06-05","Nam Exports India ","Plot no 150 Sector 37 Udyog Vihar Phase VI Gurgaon India","IN","India",28.438331,76.999507,"Apparel|Unspecified","A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|Wikirate International e.V.|Wikirate International e.V. (2018 Apparel Suppliers on Wikirate part 5)|John Lewis Partnership (John Lewis Partnership Factory List July 2018 (Archived Data))","29|29|29","","","","","Fashion","False"
"IN201917237QVY7","2019-06-21","R-Pac India Pvt. Ltd","Plot No.C-7/2, T.T.C, Industrial Area, Midc, Pawane Navi Mumbai, Maharastra Mumbai Maharastra 400710","IN","India",19.086375,73.0233075,"Apparel|General Merchandise|Unspecified","A Multi-Stakeholder Initiative|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|Essenza Home (Essenza Home Facility List Feb 2022)|Essenza Home (Oar2024final)|A Multi-Stakeholder Initiative|Target Corporation (Target Factory List August 2024)|Fast Retailing (Fast Retailing Core Fabric mill Auxiliary Material factory list September 2024)|A Multi-Stakeholder Initiative|Fair Factories Clearinghouse (FFC Factory List Oct 2022)|Essenza Home (Essenza Home Facility List Jul 2023)|A Multi-Stakeholder Initiative|A Brand / Retailer|Target Corporation (Target Factory List Jan 2024)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer","30|30|1-1000","r-pac International Corporation","Other","","","-","False"
"IN2019172BHV28E","2019-06-21","Ideal Fastener India Pvt. Ltd","C4, C5, Phase-Ii, 3Rd Main Road, Special Economy Zone, Mepz, Thambaram, Chennai, Tn-600045 Thambaram Chennai 600045","IN","India",12.9450954,80.1189351,"Apparel|Material Production|Unspecified","A Brand / Retailer|Columbia Sportswear Company (Columbia Facility List July 2025)|Columbia Sportswear Company (CSC Facility List July 2025)|The Very Group (TVG - OSHub July 2025 factory list - tier 2)|VF Corporation (VF Corporation Factory List (FY26Q1))|A Multi-Stakeholder Initiative|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Essenza Home (Essenza Home Facility List Feb 2022)|A Brand / Retailer|Essenza Home (Oar2024final)|A Multi-Stakeholder Initiative|An Auditor / Certification Scheme / Service Provider|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|MANGO  (Mango Factory List 2024)|A Brand / Retailer|MANGO  (MANGO Active Factory List December 2022)|A Brand / Retailer|PVH (PVH Brand Facility List Dec 2022)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Essenza Home (Essenza Home Facility List Jul 2023)|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Wikirate International e.V. (2020 Apparel Suppliers on Wikirate part 6)|A Brand / Retailer|MANGO  (Mango Factory List 2024)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Civil Society Organization|SLCP (Social & Labor Convergence Program List 2025)|VF Corporation (VF Corporation Factory List (FY25Q4))|The Very Group (OSHub January Factory List 2025 Tier2)","850|850|501-1000|40|40|501-1000|501-1000|501-1000","Ideal Fastener Asia Ltd.|Ideal Fastener Asia Ltd."," Sewing | Injection Molding |Other| Painting | Dyeing | Casting |Assembly | Weaving| Finishing | Cutting ","","Painting|Dyeing|Sewing|Weaving|Assembly|Injection Molding|Cutting|Casting|Finishing|Casting|Painting|Finishing|Cutting|Weaving|Assembly|Sewing|Dyeing|Injection Molding","CLOTHING|CLOTHING","False"
